Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
OA,Oceania,AUS,Australia,1951,Male,Age50_54,[50-54],1161.0,46.32881085,,518.07228916
OA,Oceania,AUS,Australia,1951,Female,Age_all,[All],18452.0,51.49155853,437.3038677,442.70633397
OA,Oceania,AUS,Australia,1951,Female,Age_unknown,[Unknown],7.0,63.63636364,,
OA,Oceania,AUS,Australia,1951,Female,Age00,[0],4.0,0.18788163,,4.32432432
OA,Oceania,AUS,Australia,1951,Female,Age50_54,[50-54],697.0,43.75392341,,311.57800626
OA,Oceania,AUS,Australia,1951,Female,Age55_59,[55-59],1051.0,49.78683089,,496.69187146
OA,Oceania,AUS,Australia,1951,Female,Age60_64,[60-64],1590.0,54.2662116,,851.63363685
OA,Oceania,AUS,Australia,1951,Female,Age65_69,[65-69],2180.0,59.20695274,,1512.8383067
OA,Oceania,AUS,Australia,1951,Female,Age70_74,[70-74],2851.0,62.48082402,,2712.6546147
OA,Oceania,AUS,Australia,1951,Female,Age75_79,[75-79],3229.0,64.93062538,,4929.7709924
OA,Oceania,AUS,Australia,1951,Female,Age80_84,[80-84],3008.0,64.84156068,,7812.987013
OA,Oceania,AUS,Australia,1951,Female,Age85_over,[85+],2836.0,62.64634416,,14469.387755
OA,Oceania,AUS,Australia,1951,Female,Age01_04,[1-4],15.0,2.61780105,,4.12201154
OA,Oceania,AUS,Australia,1951,Female,Age05_09,[5-9],12.0,6.06060606,,3.28677075
OA,Oceania,AUS,Australia,1951,Female,Age10_14,[10-14],26.0,17.44966443,,8.73362445
OA,Oceania,AUS,Australia,1951,Female,Age15_19,[15-19],14.0,8.1871345,,5.2238806
OA,Oceania,AUS,Australia,1951,Female,Age20_24,[20-24],26.0,9.62962963,,8.34670947
OA,Oceania,AUS,Australia,1951,Female,Age25_29,[25-29],49.0,13.68715084,,14.53574607
OA,Oceania,AUS,Australia,1951,Female,Age30_34,[30-34],74.0,15.41666667,,23.55187779
OA,Oceania,AUS,Australia,1951,Female,Age35_39,[35-39],147.0,23.86363636,,46.71115348
OA,Oceania,AUS,Australia,1951,Female,Age40_44,[40-44],225.0,28.55329949,,82.41758242
OA,Oceania,AUS,Australia,1951,Female,Age45_49,[45-49],411.0,38.26815642,,174.52229299
OA,Oceania,AUS,Australia,1952,All,Age_all,[All],41468.0,50.82049585,516.45050008,480.14820819
OA,Oceania,AUS,Australia,1952,All,Age00,[0],22.0,0.45861997,,11.3753878
OA,Oceania,AUS,Australia,1952,All,Age01_04,[1-4],18.0,1.49625935,,2.42293714
OA,Oceania,AUS,Australia,1952,All,Age05_09,[5-9],29.0,5.64202335,,3.56002946
OA,Oceania,AUS,Australia,1952,All,Age10_14,[10-14],45.0,12.89398281,,7.11012798
OA,Oceania,AUS,Australia,1952,All,Age15_19,[15-19],37.0,6.10561056,,6.60124888
OA,Oceania,AUS,Australia,1952,All,Age20_24,[20-24],54.0,6.06060606,,8.5186938
OA,Oceania,AUS,Australia,1952,All,Age25_29,[25-29],103.0,10.21825397,,14.63691914
OA,Oceania,AUS,Australia,1952,All,Age30_34,[30-34],193.0,17.98695247,,29.0575128
OA,Oceania,AUS,Australia,1952,All,Age35_39,[35-39],340.0,23.01963439,,52.25945281
OA,Oceania,AUS,Australia,1952,All,Age40_44,[40-44],639.0,32.01402806,,107.93918919
OA,Oceania,AUS,Australia,1952,All,Age45_49,[45-49],1185.0,41.16012504,,232.94672695
OA,Oceania,AUS,Australia,1952,All,Age50_54,[50-54],1993.0,48.32686712,,437.25318122
OA,Oceania,AUS,Australia,1952,All,Age55_59,[55-59],2959.0,52.25145683,,726.49152959
OA,Oceania,AUS,Australia,1952,All,Age60_64,[60-64],4644.0,57.17099594,,1243.706481
OA,Oceania,AUS,Australia,1952,All,Age_unknown,[Unknown],6.0,35.29411765,,
OA,Oceania,AUS,Australia,1952,All,Age65_69,[65-69],5831.0,60.23138106,,2056.7901235
OA,Oceania,AUS,Australia,1952,All,Age70_74,[70-74],6285.0,61.42494136,,3151.9558676
OA,Oceania,AUS,Australia,1952,All,Age75_79,[75-79],6413.0,63.18849148,,5384.5507976
OA,Oceania,AUS,Australia,1952,All,Age80_84,[80-84],5802.0,64.97928099,,8595.5555556
OA,Oceania,AUS,Australia,1952,All,Age85_over,[85+],4870.0,61.75500888,,14712.990937
OA,Oceania,AUS,Australia,1952,Male,Age55_59,[55-59],1908.0,54.11230856,,972.97297297
OA,Oceania,AUS,Australia,1952,Male,Age_unknown,[Unknown],4.0,30.76923077,,
OA,Oceania,AUS,Australia,1952,Male,Age60_64,[60-64],2925.0,56.90661479,,1616.0220994
OA,Oceania,AUS,Australia,1952,Male,Age_all,[All],22483.0,49.03491745,603.5674849,514.17920688
OA,Oceania,AUS,Australia,1952,Male,Age00,[0],15.0,0.5407354,,15.15151515
OA,Oceania,AUS,Australia,1952,Male,Age01_04,[1-4],8.0,1.22137405,,2.10581732
OA,Oceania,AUS,Australia,1952,Male,Age05_09,[5-9],9.0,3.10344828,,2.16242191
OA,Oceania,AUS,Australia,1952,Male,Age10_14,[10-14],18.0,8.73786408,,5.58139535
OA,Oceania,AUS,Australia,1952,Male,Age15_19,[15-19],20.0,4.48430493,,6.9735007
OA,Oceania,AUS,Australia,1952,Male,Age20_24,[20-24],35.0,5.26315789,,10.60284762
OA,Oceania,AUS,Australia,1952,Male,Age25_29,[25-29],55.0,8.14814815,,15.03142935
OA,Oceania,AUS,Australia,1952,Male,Age30_34,[30-34],109.0,17.13836478,,32.03997648
OA,Oceania,AUS,Australia,1952,Male,Age35_39,[35-39],198.0,22.91666667,,59.8368087
OA,Oceania,AUS,Australia,1952,Male,Age40_44,[40-44],395.0,33.36148649,,128.12195913
OA,Oceania,AUS,Australia,1952,Male,Age45_49,[45-49],750.0,42.32505643,,280.37383178
OA,Oceania,AUS,Australia,1952,Male,Age50_54,[50-54],1287.0,50.07782101,,559.07906169
OA,Oceania,AUS,Australia,1952,Male,Age65_69,[65-69],3516.0,59.83662355,,2621.9239374
OA,Oceania,AUS,Australia,1952,Male,Age70_74,[70-74],3478.0,59.89323231,,3843.0939227
OA,Oceania,AUS,Australia,1952,Male,Age75_79,[75-79],3151.0,60.46824026,,6071.2909441
OA,Oceania,AUS,Australia,1952,Male,Age80_84,[80-84],2632.0,62.51781473,,9267.6056338
OA,Oceania,AUS,Australia,1952,Male,Age85_over,[85+],1970.0,59.14139898,,15038.167939
OA,Oceania,AUS,Australia,1952,Female,Age_all,[All],18985.0,53.11083758,439.38727407,445.24965407
OA,Oceania,AUS,Australia,1952,Female,Age00,[0],7.0,0.34602076,,7.41525424
OA,Oceania,AUS,Australia,1952,Female,Age01_04,[1-4],10.0,1.82481752,,2.75482094
OA,Oceania,AUS,Australia,1952,Female,Age05_09,[5-9],20.0,8.92857143,,5.02008032
OA,Oceania,AUS,Australia,1952,Female,Age10_14,[10-14],27.0,18.88111888,,8.69845361
OA,Oceania,AUS,Australia,1952,Female,Age15_19,[15-19],17.0,10.625,,6.21118012
OA,Oceania,AUS,Australia,1952,Female,Age20_24,[20-24],19.0,8.40707965,,6.25411455
OA,Oceania,AUS,Australia,1952,Female,Age25_29,[25-29],48.0,14.41441441,,14.20959147
OA,Oceania,AUS,Australia,1952,Female,Age30_34,[30-34],84.0,19.22196796,,25.92592593
OA,Oceania,AUS,Australia,1952,Female,Age35_39,[35-39],142.0,23.16476346,,44.4166406
OA,Oceania,AUS,Australia,1952,Female,Age40_44,[40-44],244.0,30.04926108,,86.00634473
OA,Oceania,AUS,Australia,1952,Female,Age45_49,[45-49],435.0,39.29539295,,180.34825871
OA,Oceania,AUS,Australia,1952,Female,Age50_54,[50-54],706.0,45.43114543,,312.94326241
OA,Oceania,AUS,Australia,1952,Female,Age_unknown,[Unknown],2.0,50.0,,
OA,Oceania,AUS,Australia,1952,Female,Age55_59,[55-59],1051.0,49.18109499,,497.63257576
OA,Oceania,AUS,Australia,1952,Female,Age60_64,[60-64],1719.0,57.62655045,,893.45114345
OA,Oceania,AUS,Australia,1952,Female,Age65_69,[65-69],2315.0,60.84099869,,1549.5314592
OA,Oceania,AUS,Australia,1952,Female,Age70_74,[70-74],2807.0,63.43502825,,2577.594123
OA,Oceania,AUS,Australia,1952,Female,Age75_79,[75-79],3262.0,66.05913325,,4854.1666667
OA,Oceania,AUS,Australia,1952,Female,Age80_84,[80-84],3170.0,67.17524899,,8107.4168798
OA,Oceania,AUS,Australia,1952,Female,Age85_over,[85+],2900.0,63.66630077,,14500.0
OA,Oceania,AUS,Australia,1953,All,Age45_49,[45-49],1134.0,40.90909091,,215.95886498
OA,Oceania,AUS,Australia,1953,All,Age50_54,[50-54],1939.0,48.28187251,,420.51615702
OA,Oceania,AUS,Australia,1953,All,Age_all,[All],40906.0,51.01262034,497.55929803,464.03412249
OA,Oceania,AUS,Australia,1953,All,Age00,[0],18.0,0.38192234,,9.02255639
OA,Oceania,AUS,Australia,1953,All,Age01_04,[1-4],30.0,2.48962656,,3.96667989
OA,Oceania,AUS,Australia,1953,All,Age05_09,[5-9],35.0,6.11888112,,4.02808148
OA,Oceania,AUS,Australia,1953,All,Age10_14,[10-14],31.0,9.17159763,,4.73716381
OA,Oceania,AUS,Australia,1953,All,Age15_19,[15-19],47.0,7.43670886,,8.19672131
OA,Oceania,AUS,Australia,1953,All,Age20_24,[20-24],67.0,8.12121212,,10.89430894
OA,Oceania,AUS,Australia,1953,All,Age25_29,[25-29],81.0,8.87185104,,11.50404772
OA,Oceania,AUS,Australia,1953,All,Age30_34,[30-34],163.0,16.44803229,,23.67121696
OA,Oceania,AUS,Australia,1953,All,Age35_39,[35-39],342.0,24.9271137,,52.76149337
OA,Oceania,AUS,Australia,1953,All,Age40_44,[40-44],620.0,32.58013663,,101.83968463
OA,Oceania,AUS,Australia,1953,All,Age55_59,[55-59],2863.0,52.76446738,,698.46303977
OA,Oceania,AUS,Australia,1953,All,Age60_64,[60-64],4479.0,57.17385754,,1189.3255443
OA,Oceania,AUS,Australia,1953,All,Age_unknown,[Unknown],8.0,36.36363636,,
OA,Oceania,AUS,Australia,1953,All,Age65_69,[65-69],5573.0,59.27462242,,1889.1525424
OA,Oceania,AUS,Australia,1953,All,Age70_74,[70-74],6488.0,61.84348489,,3172.6161369
OA,Oceania,AUS,Australia,1953,All,Age75_79,[75-79],6429.0,63.62196932,,5205.6680162
OA,Oceania,AUS,Australia,1953,All,Age80_84,[80-84],5584.0,64.45060018,,8260.3550296
OA,Oceania,AUS,Australia,1953,All,Age85_over,[85+],4975.0,62.24974975,,14295.977011
OA,Oceania,AUS,Australia,1953,Male,Age55_59,[55-59],1852.0,54.5990566,,935.82617484
OA,Oceania,AUS,Australia,1953,Male,Age_unknown,[Unknown],4.0,26.66666667,,
OA,Oceania,AUS,Australia,1953,Male,Age60_64,[60-64],2842.0,57.94087666,,1566.7034179
OA,Oceania,AUS,Australia,1953,Male,Age_all,[All],22172.0,49.46677971,585.51560726,496.84040694
OA,Oceania,AUS,Australia,1953,Male,Age00,[0],12.0,0.45095829,,11.81102362
OA,Oceania,AUS,Australia,1953,Male,Age01_04,[1-4],13.0,1.96374622,,3.36177916
OA,Oceania,AUS,Australia,1953,Male,Age05_09,[5-9],17.0,5.01474926,,3.82624353
OA,Oceania,AUS,Australia,1953,Male,Age10_14,[10-14],22.0,9.56521739,,6.59077292
OA,Oceania,AUS,Australia,1953,Male,Age15_19,[15-19],23.0,5.15695067,,7.84715114
OA,Oceania,AUS,Australia,1953,Male,Age20_24,[20-24],38.0,6.29139073,,11.86387762
OA,Oceania,AUS,Australia,1953,Male,Age25_29,[25-29],46.0,7.57825371,,12.52041372
OA,Oceania,AUS,Australia,1953,Male,Age30_34,[30-34],95.0,15.2979066,,26.84374117
OA,Oceania,AUS,Australia,1953,Male,Age35_39,[35-39],202.0,24.69437653,,61.51035323
OA,Oceania,AUS,Australia,1953,Male,Age40_44,[40-44],416.0,35.34409516,,131.43759874
OA,Oceania,AUS,Australia,1953,Male,Age45_49,[45-49],709.0,42.10213777,,256.88405797
OA,Oceania,AUS,Australia,1953,Male,Age50_54,[50-54],1262.0,50.68273092,,538.1663113
OA,Oceania,AUS,Australia,1953,Male,Age65_69,[65-69],3345.0,58.97390691,,2404.7447879
OA,Oceania,AUS,Australia,1953,Male,Age70_74,[70-74],3573.0,60.18191006,,3858.5313175
OA,Oceania,AUS,Australia,1953,Male,Age75_79,[75-79],3194.0,62.37063074,,5981.2734082
OA,Oceania,AUS,Australia,1953,Male,Age80_84,[80-84],2500.0,61.48548942,,8865.248227
OA,Oceania,AUS,Australia,1953,Male,Age85_over,[85+],2007.0,59.46666667,,14866.666667
OA,Oceania,AUS,Australia,1953,Female,Age_all,[All],18734.0,52.97178081,420.54876543,430.39952214
OA,Oceania,AUS,Australia,1953,Female,Age00,[0],6.0,0.29239766,,6.12870276
OA,Oceania,AUS,Australia,1953,Female,Age01_04,[1-4],17.0,3.13075506,,4.5995671
OA,Oceania,AUS,Australia,1953,Female,Age05_09,[5-9],18.0,7.72532189,,4.23928403
OA,Oceania,AUS,Australia,1953,Female,Age10_14,[10-14],9.0,8.33333333,,2.80723643
OA,Oceania,AUS,Australia,1953,Female,Age15_19,[15-19],24.0,12.90322581,,8.56225473
OA,Oceania,AUS,Australia,1953,Female,Age20_24,[20-24],29.0,13.12217195,,9.84051578
OA,Oceania,AUS,Australia,1953,Female,Age25_29,[25-29],35.0,11.4379085,,10.3950104
OA,Oceania,AUS,Australia,1953,Female,Age30_34,[30-34],68.0,18.37837838,,20.31670152
OA,Oceania,AUS,Australia,1953,Female,Age35_39,[35-39],140.0,25.27075812,,43.77736085
OA,Oceania,AUS,Australia,1953,Female,Age40_44,[40-44],204.0,28.09917355,,69.7913103
OA,Oceania,AUS,Australia,1953,Female,Age45_49,[45-49],425.0,39.0625,,170.61421116
OA,Oceania,AUS,Australia,1953,Female,Age50_54,[50-54],677.0,44.36435125,,298.76434245
OA,Oceania,AUS,Australia,1953,Female,Age_unknown,[Unknown],4.0,57.14285714,,
OA,Oceania,AUS,Australia,1953,Female,Age55_59,[55-59],1011.0,49.70501475,,476.88679245
OA,Oceania,AUS,Australia,1953,Female,Age60_64,[60-64],1637.0,55.88938204,,838.62704918
OA,Oceania,AUS,Australia,1953,Female,Age65_69,[65-69],2228.0,59.73190349,,1429.1212316
OA,Oceania,AUS,Australia,1953,Female,Age70_74,[70-74],2915.0,64.00966184,,2605.0044683
OA,Oceania,AUS,Australia,1953,Female,Age75_79,[75-79],3235.0,64.90770465,,4614.8359486
OA,Oceania,AUS,Australia,1953,Female,Age80_84,[80-84],3084.0,67.07264028,,7827.4111675
OA,Oceania,AUS,Australia,1953,Female,Age85_over,[85+],2968.0,64.28416721,,13934.2723
OA,Oceania,AUS,Australia,1954,All,Age45_49,[45-49],1160.0,41.8018018,,214.25932767
OA,Oceania,AUS,Australia,1954,All,Age_unknown,[Unknown],11.0,42.30769231,,
OA,Oceania,AUS,Australia,1954,All,Age50_54,[50-54],1922.0,47.83474365,,410.94718837
OA,Oceania,AUS,Australia,1954,All,Age_all,[All],42141.0,51.51396614,501.36963743,468.93673844
OA,Oceania,AUS,Australia,1954,All,Age00,[0],28.0,0.61592609,,14.13427562
OA,Oceania,AUS,Australia,1954,All,Age01_04,[1-4],30.0,2.52737995,,3.85901724
OA,Oceania,AUS,Australia,1954,All,Age05_09,[5-9],16.0,3.10077519,,1.77600178
OA,Oceania,AUS,Australia,1954,All,Age10_14,[10-14],26.0,7.36543909,,3.75234522
OA,Oceania,AUS,Australia,1954,All,Age15_19,[15-19],30.0,5.00834725,,5.07013689
OA,Oceania,AUS,Australia,1954,All,Age20_24,[20-24],49.0,6.57718121,,8.1803005
OA,Oceania,AUS,Australia,1954,All,Age25_29,[25-29],89.0,9.53912111,,12.68348297
OA,Oceania,AUS,Australia,1954,All,Age30_34,[30-34],181.0,17.17267552,,25.4786036
OA,Oceania,AUS,Australia,1954,All,Age35_39,[35-39],332.0,24.62908012,,51.90744215
OA,Oceania,AUS,Australia,1954,All,Age40_44,[40-44],664.0,32.98559364,,105.59796438
OA,Oceania,AUS,Australia,1954,All,Age55_59,[55-59],2783.0,52.17472816,,675.64942947
OA,Oceania,AUS,Australia,1954,All,Age60_64,[60-64],4249.0,55.37599374,,1126.7568284
OA,Oceania,AUS,Australia,1954,All,Age65_69,[65-69],5802.0,59.67907838,,1902.295082
OA,Oceania,AUS,Australia,1954,All,Age70_74,[70-74],6876.0,62.43530373,,3269.6148359
OA,Oceania,AUS,Australia,1954,All,Age75_79,[75-79],6734.0,62.83474853,,5265.050821
OA,Oceania,AUS,Australia,1954,All,Age80_84,[80-84],5840.0,65.62535116,,8550.5124451
OA,Oceania,AUS,Australia,1954,All,Age85_over,[85+],5319.0,63.82289417,,14612.637363
OA,Oceania,AUS,Australia,1954,Male,Age_all,[All],22733.0,49.64946382,591.32053594,500.05499219
OA,Oceania,AUS,Australia,1954,Male,Age00,[0],18.0,0.69018405,,17.78656127
OA,Oceania,AUS,Australia,1954,Male,Age01_04,[1-4],16.0,2.28898426,,4.03225806
OA,Oceania,AUS,Australia,1954,Male,Age05_09,[5-9],6.0,2.0,,1.30123617
OA,Oceania,AUS,Australia,1954,Male,Age10_14,[10-14],12.0,5.50458716,,3.39270568
OA,Oceania,AUS,Australia,1954,Male,Age15_19,[15-19],18.0,4.11899314,,5.96421471
OA,Oceania,AUS,Australia,1954,Male,Age20_24,[20-24],27.0,4.72027972,,8.66773676
OA,Oceania,AUS,Australia,1954,Male,Age25_29,[25-29],50.0,7.96178344,,13.64628821
OA,Oceania,AUS,Australia,1954,Male,Age_unknown,[Unknown],7.0,38.88888889,,
OA,Oceania,AUS,Australia,1954,Male,Age30_34,[30-34],108.0,16.38846737,,29.53240361
OA,Oceania,AUS,Australia,1954,Male,Age35_39,[35-39],186.0,24.57067371,,57.51391466
OA,Oceania,AUS,Australia,1954,Male,Age40_44,[40-44],418.0,34.83333333,,128.77387554
OA,Oceania,AUS,Australia,1954,Male,Age45_49,[45-49],745.0,43.95280236,,262.04713331
OA,Oceania,AUS,Australia,1954,Male,Age50_54,[50-54],1257.0,50.09964129,,523.75
OA,Oceania,AUS,Australia,1954,Male,Age55_59,[55-59],1814.0,53.58936484,,907.45372686
OA,Oceania,AUS,Australia,1954,Male,Age60_64,[60-64],2653.0,55.97046414,,1476.3494713
OA,Oceania,AUS,Australia,1954,Male,Age65_69,[65-69],3468.0,59.15060549,,2415.0417827
OA,Oceania,AUS,Australia,1954,Male,Age70_74,[70-74],3807.0,61.07813252,,3986.3874346
OA,Oceania,AUS,Australia,1954,Male,Age75_79,[75-79],3387.0,60.50375134,,6203.2967033
OA,Oceania,AUS,Australia,1954,Male,Age80_84,[80-84],2602.0,63.07878788,,9194.3462898
OA,Oceania,AUS,Australia,1954,Male,Age85_over,[85+],2134.0,60.23144228,,15242.857143
OA,Oceania,AUS,Australia,1954,Female,Age20_24,[20-24],22.0,12.71676301,,7.65217391
OA,Oceania,AUS,Australia,1954,Female,Age25_29,[25-29],39.0,12.78688525,,11.63137489
OA,Oceania,AUS,Australia,1954,Female,Age_all,[All],19408.0,53.88416903,423.56916202,437.07774074
OA,Oceania,AUS,Australia,1954,Female,Age00,[0],10.0,0.51599587,,10.31991744
OA,Oceania,AUS,Australia,1954,Female,Age01_04,[1-4],14.0,2.86885246,,3.67840252
OA,Oceania,AUS,Australia,1954,Female,Age05_09,[5-9],10.0,4.62962963,,2.2737608
OA,Oceania,AUS,Australia,1954,Female,Age10_14,[10-14],14.0,10.37037037,,4.12735849
OA,Oceania,AUS,Australia,1954,Female,Age15_19,[15-19],12.0,7.40740741,,4.1393584
OA,Oceania,AUS,Australia,1954,Female,Age30_34,[30-34],73.0,18.48101266,,21.1778358
OA,Oceania,AUS,Australia,1954,Female,Age35_39,[35-39],146.0,24.70389171,,46.17330803
OA,Oceania,AUS,Australia,1954,Female,Age40_44,[40-44],246.0,30.25830258,,80.8678501
OA,Oceania,AUS,Australia,1954,Female,Age45_49,[45-49],415.0,38.42592593,,161.41579152
OA,Oceania,AUS,Australia,1954,Female,Age50_54,[50-54],665.0,44.06891981,,292.05094422
OA,Oceania,AUS,Australia,1954,Female,Age_unknown,[Unknown],4.0,50.0,,
OA,Oceania,AUS,Australia,1954,Female,Age55_59,[55-59],969.0,49.717804,,457.0754717
OA,Oceania,AUS,Australia,1954,Female,Age60_64,[60-64],1596.0,54.41527446,,808.5106383
OA,Oceania,AUS,Australia,1954,Female,Age65_69,[65-69],2334.0,60.48199015,,1446.0966543
OA,Oceania,AUS,Australia,1954,Female,Age70_74,[70-74],3069.0,64.20502092,,2673.3449477
OA,Oceania,AUS,Australia,1954,Female,Age75_79,[75-79],3347.0,65.38386404,,4566.1664393
OA,Oceania,AUS,Australia,1954,Female,Age80_84,[80-84],3238.0,67.82572266,,8095.0
OA,Oceania,AUS,Australia,1954,Female,Age85_over,[85+],3185.0,66.47881444,,14218.75
OA,Oceania,AUS,Australia,1955,All,Age45_49,[45-49],1141.0,40.60498221,,204.66367713
OA,Oceania,AUS,Australia,1955,All,Age_unknown,[Unknown],8.0,36.36363636,,
OA,Oceania,AUS,Australia,1955,All,Age50_54,[50-54],1854.0,47.84516129,,390.72708114
OA,Oceania,AUS,Australia,1955,All,Age_all,[All],42449.0,51.74435614,492.46620308,461.41722013
OA,Oceania,AUS,Australia,1955,All,Age00,[0],15.0,0.32808399,,7.44786495
OA,Oceania,AUS,Australia,1955,All,Age01_04,[1-4],25.0,2.13675214,,3.1585597
OA,Oceania,AUS,Australia,1955,All,Age05_09,[5-9],25.0,5.04032258,,2.65985743
OA,Oceania,AUS,Australia,1955,All,Age10_14,[10-14],28.0,7.82122905,,3.79044267
OA,Oceania,AUS,Australia,1955,All,Age15_19,[15-19],40.0,6.22083981,,6.52103032
OA,Oceania,AUS,Australia,1955,All,Age20_24,[20-24],53.0,7.45428973,,8.93911284
OA,Oceania,AUS,Australia,1955,All,Age25_29,[25-29],63.0,7.56302521,,8.99614451
OA,Oceania,AUS,Australia,1955,All,Age30_34,[30-34],183.0,17.24787936,,25.0513347
OA,Oceania,AUS,Australia,1955,All,Age35_39,[35-39],297.0,23.72204473,,46.2184874
OA,Oceania,AUS,Australia,1955,All,Age40_44,[40-44],608.0,31.13159242,,93.82716049
OA,Oceania,AUS,Australia,1955,All,Age55_59,[55-59],2746.0,51.46176912,,653.03210464
OA,Oceania,AUS,Australia,1955,All,Age60_64,[60-64],4217.0,55.78042328,,1119.1613588
OA,Oceania,AUS,Australia,1955,All,Age65_69,[65-69],6093.0,59.58341482,,1942.301562
OA,Oceania,AUS,Australia,1955,All,Age70_74,[70-74],6923.0,62.48194946,,3193.2656827
OA,Oceania,AUS,Australia,1955,All,Age75_79,[75-79],6837.0,63.9749228,,5109.8654709
OA,Oceania,AUS,Australia,1955,All,Age80_84,[80-84],5799.0,65.1207187,,8367.965368
OA,Oceania,AUS,Australia,1955,All,Age85_over,[85+],5494.0,64.74192788,,14611.702128
OA,Oceania,AUS,Australia,1955,Male,Age_all,[All],23036.0,49.87442626,587.43929409,494.7275734
OA,Oceania,AUS,Australia,1955,Male,Age00,[0],10.0,0.38095238,,9.72762646
OA,Oceania,AUS,Australia,1955,Male,Age01_04,[1-4],12.0,1.83486239,,2.97029703
OA,Oceania,AUS,Australia,1955,Male,Age05_09,[5-9],12.0,4.22535211,,2.49376559
OA,Oceania,AUS,Australia,1955,Male,Age10_14,[10-14],12.0,5.38116592,,3.18133616
OA,Oceania,AUS,Australia,1955,Male,Age15_19,[15-19],26.0,5.33880903,,8.28289264
OA,Oceania,AUS,Australia,1955,Male,Age20_24,[20-24],29.0,5.49242424,,9.39119171
OA,Oceania,AUS,Australia,1955,Male,Age25_29,[25-29],39.0,6.37254902,,10.60647267
OA,Oceania,AUS,Australia,1955,Male,Age_unknown,[Unknown],4.0,25.0,,
OA,Oceania,AUS,Australia,1955,Male,Age30_34,[30-34],119.0,17.42313324,,31.61530287
OA,Oceania,AUS,Australia,1955,Male,Age35_39,[35-39],181.0,24.16555407,,55.52147239
OA,Oceania,AUS,Australia,1955,Male,Age40_44,[40-44],378.0,32.50214961,,113.71841155
OA,Oceania,AUS,Australia,1955,Male,Age45_49,[45-49],774.0,44.2791762,,264.88706366
OA,Oceania,AUS,Australia,1955,Male,Age50_54,[50-54],1271.0,50.43650794,,517.92991035
OA,Oceania,AUS,Australia,1955,Male,Age55_59,[55-59],1853.0,53.89761489,,902.14216164
OA,Oceania,AUS,Australia,1955,Male,Age60_64,[60-64],2603.0,55.54844217,,1464.0044994
OA,Oceania,AUS,Australia,1955,Male,Age65_69,[65-69],3695.0,59.14839123,,2501.6926202
OA,Oceania,AUS,Australia,1955,Male,Age70_74,[70-74],3878.0,61.38990027,,3957.1428571
OA,Oceania,AUS,Australia,1955,Male,Age75_79,[75-79],3312.0,60.67045246,,5841.2698413
OA,Oceania,AUS,Australia,1955,Male,Age80_84,[80-84],2612.0,62.27944683,,9197.1830986
OA,Oceania,AUS,Australia,1955,Male,Age85_over,[85+],2216.0,62.3347398,,15496.503497
OA,Oceania,AUS,Australia,1955,Female,Age20_24,[20-24],24.0,13.1147541,,8.44772967
OA,Oceania,AUS,Australia,1955,Female,Age25_29,[25-29],24.0,10.85972851,,7.21587492
OA,Oceania,AUS,Australia,1955,Female,Age_all,[All],19413.0,54.15364874,410.53716793,427.27913017
OA,Oceania,AUS,Australia,1955,Female,Age00,[0],5.0,0.25680534,,5.07099391
OA,Oceania,AUS,Australia,1955,Female,Age01_04,[1-4],13.0,2.51937984,,3.35483871
OA,Oceania,AUS,Australia,1955,Female,Age05_09,[5-9],13.0,6.13207547,,2.83409636
OA,Oceania,AUS,Australia,1955,Female,Age10_14,[10-14],16.0,11.85185185,,4.42600277
OA,Oceania,AUS,Australia,1955,Female,Age15_19,[15-19],14.0,8.97435897,,4.67445743
OA,Oceania,AUS,Australia,1955,Female,Age30_34,[30-34],64.0,16.93121693,,18.0739904
OA,Oceania,AUS,Australia,1955,Female,Age35_39,[35-39],116.0,23.06163022,,36.63929248
OA,Oceania,AUS,Australia,1955,Female,Age40_44,[40-44],230.0,29.11392405,,72.87705957
OA,Oceania,AUS,Australia,1955,Female,Age45_49,[45-49],367.0,34.55743879,,138.33396155
OA,Oceania,AUS,Australia,1955,Female,Age50_54,[50-54],583.0,43.02583026,,254.47402881
OA,Oceania,AUS,Australia,1955,Female,Age_unknown,[Unknown],4.0,66.66666667,,
OA,Oceania,AUS,Australia,1955,Female,Age55_59,[55-59],893.0,47.04952582,,415.15574152
OA,Oceania,AUS,Australia,1955,Female,Age60_64,[60-64],1614.0,56.15866388,,811.05527638
OA,Oceania,AUS,Australia,1955,Female,Age65_69,[65-69],2398.0,60.26639859,,1444.5783133
OA,Oceania,AUS,Australia,1955,Female,Age70_74,[70-74],3045.0,63.93029603,,2563.1313131
OA,Oceania,AUS,Australia,1955,Female,Age75_79,[75-79],3525.0,67.42540168,,4571.9844358
OA,Oceania,AUS,Australia,1955,Female,Age80_84,[80-84],3187.0,67.65018043,,7792.1760391
OA,Oceania,AUS,Australia,1955,Female,Age85_over,[85+],3278.0,66.47738795,,14068.669528
OA,Oceania,AUS,Australia,1956,All,Age45_49,[45-49],1157.0,40.25748086,,201.25239172
OA,Oceania,AUS,Australia,1956,All,Age_unknown,[Unknown],9.0,45.0,,
OA,Oceania,AUS,Australia,1956,All,Age50_54,[50-54],1836.0,47.05279344,,379.18215613
OA,Oceania,AUS,Australia,1956,All,Age_all,[All],44995.0,52.26628566,510.82026833,477.37520556
